Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Sale_HK,Customer_HK,Product_HK,Shipment_ID
First Class,Consumer,United States,Troy,New York,12180,East,Office Supplies,Art,1.68,1,0.0,0.84,a0386623cb18f906459cc0714794e15bda0cee392708b6bfe37fbfa6d24efad2,c765c0d70532ecb312bbfdb8a0bab009dcd0652fdff305dbdca29781f85c0a41,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,a3c6fda6a484ea6b641fc777a4b95b0580011bb494727a0a02b309ea04524681
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Accessories,13.98,2,0.0,6.1512,4f4e1c0538f95f8bd35d79ba61e61b7bd628c6754bdde57637c95ffbfc211fdd,d2610d1fae5629cbc74a50c56b09b327fda34d234a43b2abb4725aa24f5f7124,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,e39058517ba3dd9d8e5eef8eadf670e6b4a8e43221bb639be34ff29e50dabd9d
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,25.824,6,0.2,9.3612,4f4e1c0538f95f8bd35d79ba61e61b7bd628c6754bdde57637c95ffbfc211fdd,d2610d1fae5629cbc74a50c56b09b327fda34d234a43b2abb4725aa24f5f7124,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,e39058517ba3dd9d8e5eef8eadf670e6b4a8e43221bb639be34ff29e50dabd9d
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,146.73,3,0.0,68.9631,4f4e1c0538f95f8bd35d79ba61e61b7bd628c6754bdde57637c95ffbfc211fdd,d2610d1fae5629cbc74a50c56b09b327fda34d234a43b2abb4725aa24f5f7124,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,e39058517ba3dd9d8e5eef8eadf670e6b4a8e43221bb639be34ff29e50dabd9d
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,79.76,4,0.0,22.3328,4f4e1c0538f95f8bd35d79ba61e61b7bd628c6754bdde57637c95ffbfc211fdd,d2610d1fae5629cbc74a50c56b09b327fda34d234a43b2abb4725aa24f5f7124,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,e39058517ba3dd9d8e5eef8eadf670e6b4a8e43221bb639be34ff29e50dabd9d
Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,213.115,5,0.3,-15.2225,c14ce500f8b1a1148811f1c86dc130902a1f860d478ae2d258a1c5d91fc6725e,6dafae9ad31d6b4292fce491e960934485b8782b0114dfa4f45bda395e870afa,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,9b208949f9f816460aedd7a549a36669cfffd4e3b66f38cd173b84fd4733f453
Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Office Supplies,Art,1113.024,8,0.2,111.3024,e1ee5da3d971786dfac02c8d51539d5c904a04b9349e3403a82a088ba1e7b855,68f34dc208e65c4302208e369a7ce8d26b5735a9a4c030b8fd5af355535ecbda,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,fbf3dd589c78164a19a34927041ee95339ef0b692dfb32a043dc55c7b089d6aa
Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Technology,Phones,167.968,4,0.2,62.988,e1ee5da3d971786dfac02c8d51539d5c904a04b9349e3403a82a088ba1e7b855,68f34dc208e65c4302208e369a7ce8d26b5735a9a4c030b8fd5af355535ecbda,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,fbf3dd589c78164a19a34927041ee95339ef0b692dfb32a043dc55c7b089d6aa
First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,75.88,2,0.0,35.6636,930541fa87a3e7730c48362a95905efe2f9720d0c96a8046065f0cd845255ab9,c235455992baef69c3ddfab46ee8c448152bca91e39c86e09efd6745576c7bda,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,affc0209cabd855754d75b00b46aa4f209ff0b0f52e046e6a5193c40af096994
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,4.616,1,0.2,1.731,9bf2cb7944509946e50c96533b36505b4a58e46aaf1c673e66f224030d0764db,08b3b90e69045f249d95567a397e04194bc79079aab225df54523f3edd6ec0c3,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,785b7e5f9d0c4ed50a790b78979ed473e6a6cbba945ea204e918925e938d07e5
Second Class,Consumer,United States,Jackson,Michigan,49201,Central,Office Supplies,Paper,19.05,3,0.0,8.763,ed19a10f7e63c7a5554ec8b4af60b59e5758d4fd5a2f7e7cd8d3581005e784a3,91495fea2971bedb36a6a7735acc63cb60b6c51e76c971a58871393804791328,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,bca557fe055207805d4f9570e05cec439eb1c33ae9f00e3925ffd51ae354c9f4
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,831.936,8,0.2,-114.3912,5557d796fcf3f327ad6b8dc8745486e1f729c4483e5919ba6fb4a5888d3032f7,5271fbab08c2d07b3fc83a4e9ee2d437b7a5203ae2e3cb3f231daf0a7b4aa158,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,b96b2b79abe5b0cc0e953c64376dedd013b8f45041980a218d916c998a51e762
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,97.04,2,0.2,1.213,5557d796fcf3f327ad6b8dc8745486e1f729c4483e5919ba6fb4a5888d3032f7,5271fbab08c2d07b3fc83a4e9ee2d437b7a5203ae2e3cb3f231daf0a7b4aa158,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,b96b2b79abe5b0cc0e953c64376dedd013b8f45041980a218d916c998a51e762
Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Storage,72.784,1,0.2,-18.196,5557d796fcf3f327ad6b8dc8745486e1f729c4483e5919ba6fb4a5888d3032f7,5271fbab08c2d07b3fc83a4e9ee2d437b7a5203ae2e3cb3f231daf0a7b4aa158,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,b96b2b79abe5b0cc0e953c64376dedd013b8f45041980a218d916c998a51e762
First Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Binders,1.248,3,0.8,-1.9344,fd75b4ca9d208bde713f32abac0fcd3ecdb38ede8f8aed6410dd6e678a630319,0039642d9d3b3871ab49dd6b5fe76f5d8586eb0aef4bb5df7a37520960c686ed,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,532dfa643dedc747c9e83840657dacb5a87135f9ec4cebcc361828236256ddb2
First Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,9.708,3,0.6,-5.8248,fd75b4ca9d208bde713f32abac0fcd3ecdb38ede8f8aed6410dd6e678a630319,0039642d9d3b3871ab49dd6b5fe76f5d8586eb0aef4bb5df7a37520960c686ed,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,532dfa643dedc747c9e83840657dacb5a87135f9ec4cebcc361828236256ddb2
First Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Storage,27.24,3,0.2,2.724,fd75b4ca9d208bde713f32abac0fcd3ecdb38ede8f8aed6410dd6e678a630319,0039642d9d3b3871ab49dd6b5fe76f5d8586eb0aef4bb5df7a37520960c686ed,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,532dfa643dedc747c9e83840657dacb5a87135f9ec4cebcc361828236256ddb2
Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,19.3,5,0.6,-14.475,4103347477821aa0198b7a51dd8b3f11d0fed422402207e07ffec6d8c2fa4415,25237921108aa60c111b61697b98de6b47865ec5207f6859760452ca28b3b803,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,b35b09621ef57896cd990a36b8e5869124a1b238cc675c05109b80d46aa18481
First Class,Corporate,United States,Decatur,Alabama,35601,South,Office Supplies,Appliances,208.16,1,0.0,56.2032,1272db1a750c878f6933b08b8a18e118b75c34371ddf53165511e9e9fd269960,190fafec6696493e3a3c3b7f8ed75578dd57ca25642d76962d1e308bea8d6f55,9dd41cc5495c54f1715a54124bb37460bdd77b1aa49f2738274c5c4338d1e156,87af11271e580312c7969feef80725b67cb354e6df9b6b5b34b4d968763ded58
First Class,Corporate,United States,Decatur,Alabama,35601,South,Office Supplies,Binders,16.74,3,0.0,8.0352,1272db1a750c878f6933b08b8a18e118b75c34371ddf53165511e9e9fd269960,190fafec6696493e3a3c3b7f8ed75578dd57ca25642d76962d1e308bea8d6f55,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,87af11271e580312c7969feef80725b67cb354e6df9b6b5b34b4d968763ded58
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,14.9,5,0.0,4.172,139330241e13354f277f76c3195afe6111e4a0294fd9c1d29924e2b20ed660b8,c7d32626f0520878d3dde352478e9879f052dc934ab667cc700b125cda14cb9d,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,bdd9794e4d11c2cee25faaa2625afb4c516fb604c9ef13ae98b2e4a34e305b65
Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,21.39,1,0.0,6.2031,139330241e13354f277f76c3195afe6111e4a0294fd9c1d29924e2b20ed660b8,c7d32626f0520878d3dde352478e9879f052dc934ab667cc700b125cda14cb9d,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,bdd9794e4d11c2cee25faaa2625afb4c516fb604c9ef13ae98b2e4a34e305b65
Standard Class,Corporate,United States,Durham,North Carolina,27707,South,Office Supplies,Envelopes,200.984,7,0.2,62.8075,d91f19d05ed8b45c6c3e03e72dc2982e69ff7a6d4cf93e163e4de09e6f67b022,d9e6e9097bb293f594c05612aaed562628fecdfd5198ab696013063effe9be8c,0ef9a41f595ba40f20b3a3f3bc67c9b4f7eb39bd8cbddb6b1a7ed9bdbc2af74d,9d733e5611ddbe3d08fe460db091c886b7a272759fc0aa462c642aa2532d01e7
First Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,230.376,3,0.2,-48.9549,03ca7d15ee09a214616d106174b11fec3cdb917ebaffc95c28b84fff3df45f97,04aa22241425c803a2fbb8b9752c10f8165e3cf928c9952644bb9407fa40e3c2,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,a176efaac40e528daf99403685d9f19caedb0c6888f2082cb65cd2a7743b5f55
Second Class,Consumer,United States,Columbia,South Carolina,29203,South,Furniture,Chairs,301.96,2,0.0,33.2156,912fad36e345bebb39d4fed69545324c64e65ce652f765927e693bbbf6a106ea,d3f9f562beb3107e8e81612e2ca4a16c8c1087503260e6e18d73135309ce7877,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,f6d507d2aa2cdb95d9f0baeae9f0d70bbee3855a892bf1b135b35899caed7769
Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Technology,Accessories,19.99,1,0.0,6.7966,88fb492133a4fccc9570be07eb69c182a22cc5a8a7581a84ea0c8b7b03ab954c,f8812994508f2444b9c2f66d6806ff2f7fa1c5bed9988f2ffa0d901a2cb81feb,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,996caa98129a897869a4f1a5d6069cf35226db3102784a428e39d3dd313e7bc2
Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Labels,6.16,2,0.0,2.9568,88fb492133a4fccc9570be07eb69c182a22cc5a8a7581a84ea0c8b7b03ab954c,f8812994508f2444b9c2f66d6806ff2f7fa1c5bed9988f2ffa0d901a2cb81feb,e7b0c0dae328cd419c24f795525f08290cb6afe5be9aa90178ae0ac8bf31a8d3,996caa98129a897869a4f1a5d6069cf35226db3102784a428e39d3dd313e7bc2
Second Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Storage,158.368,7,0.2,13.8572,2f121f3125403897cdb4ea88deedfdca7912741609e0957a00fc2b1f8541b000,8c3e975043e49d4921155a4bd7e5e4aa07bb08fc20f0e4fecadd5a5963023d10,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,1a5fa3dac811f14f9232c1be37ad9f985d0c2b7f6419aaeee26b7571ca37bbe8
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Art,20.1,3,0.0,6.633,5cf34d61fe305c3e6696369c13931385217bb96ba3de20bfd6ccc63791bafa80,24338bf73b3971cdc5edce426d6119eac953f3089e8cddd0053d932a53cf9d4a,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,acff4d110af2655cba08b4381664726dfb2c91a5b793f5404f8bc997e6f1892f
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Phones,73.584,2,0.2,8.2782,5cf34d61fe305c3e6696369c13931385217bb96ba3de20bfd6ccc63791bafa80,24338bf73b3971cdc5edce426d6119eac953f3089e8cddd0053d932a53cf9d4a,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,acff4d110af2655cba08b4381664726dfb2c91a5b793f5404f8bc997e6f1892f
Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,6.48,1,0.0,3.1104,5cf34d61fe305c3e6696369c13931385217bb96ba3de20bfd6ccc63791bafa80,24338bf73b3971cdc5edce426d6119eac953f3089e8cddd0053d932a53cf9d4a,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,acff4d110af2655cba08b4381664726dfb2c91a5b793f5404f8bc997e6f1892f
Second Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Paper,12.96,2,0.0,6.2208,c1eedf2c44dbfa9deb313b5c12b4228cdb15fd323711bd24816487723e944f75,5427a4eab497c2382296eee829cb98d3bf1f6b9b7f3af9b7d8c560f09515e75e,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,e802013fa85fb1b93e1ff6d47dc3dc09a0f764d15e1f969b3ac1c90191b60255
Second Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,53.34,3,0.0,16.5354,c1eedf2c44dbfa9deb313b5c12b4228cdb15fd323711bd24816487723e944f75,5427a4eab497c2382296eee829cb98d3bf1f6b9b7f3af9b7d8c560f09515e75e,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,e802013fa85fb1b93e1ff6d47dc3dc09a0f764d15e1f969b3ac1c90191b60255
Second Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,32.96,2,0.0,16.1504,c1eedf2c44dbfa9deb313b5c12b4228cdb15fd323711bd24816487723e944f75,5427a4eab497c2382296eee829cb98d3bf1f6b9b7f3af9b7d8c560f09515e75e,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,e802013fa85fb1b93e1ff6d47dc3dc09a0f764d15e1f969b3ac1c90191b60255
Standard Class,Home Office,United States,Portland,Oregon,97206,West,Office Supplies,Binders,5.682,1,0.7,-3.788,70af7fe24b3a01a846f36a6bd55a1f40985f16a982bf50d8a790c919f4f26ec4,99712e820ba41e5dd2d89f122d7113272749ce01ecdc98c853fb5fdf9cb6562a,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,94a257c9c7055dde7d329f1601c452432a8b25bc5781843dadf3bb32da7154ad
Second Class,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,96.53,7,0.0,40.5426,9bf2cb7944509946e50c96533b36505b4a58e46aaf1c673e66f224030d0764db,6cb3bf562519c94fed65a655f923442092dc10a58ce45724c3f3389969047594,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,393de04741f2c82b60552b2743d0e8c130b10b2f26c17d94a1bca88c4c2804e4
First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,51.312,3,0.2,17.9592,139330241e13354f277f76c3195afe6111e4a0294fd9c1d29924e2b20ed660b8,c7d32626f0520878d3dde352478e9879f052dc934ab667cc700b125cda14cb9d,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,3592a7a6ab0b0b955031675449f6f38eb8cda3b0221500c4791c43bab008ed29
Standard Class,Corporate,United States,Saint Paul,Minnesota,55106,Central,Office Supplies,Appliances,77.88,6,0.0,22.5852,54b18b01d2f5a0d6c91d1110a0a68ce2b2f0f374e4b13c4f34000f4ce0418da4,59c66824e83c5546aab7193f50ec25f41de9e392bb45f0be50218a2dbfbd749c,9dd41cc5495c54f1715a54124bb37460bdd77b1aa49f2738274c5c4338d1e156,b7c93a86f2e7a601c28a5edac786cbf4d15df3e9563aa72ffce7ea39c2af49eb
Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,64.624,7,0.2,22.6184,c14ce500f8b1a1148811f1c86dc130902a1f860d478ae2d258a1c5d91fc6725e,6dafae9ad31d6b4292fce491e960934485b8782b0114dfa4f45bda395e870afa,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,9b208949f9f816460aedd7a549a36669cfffd4e3b66f38cd173b84fd4733f453
Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Accessories,95.976,3,0.2,-10.7973,c14ce500f8b1a1148811f1c86dc130902a1f860d478ae2d258a1c5d91fc6725e,6dafae9ad31d6b4292fce491e960934485b8782b0114dfa4f45bda395e870afa,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,9b208949f9f816460aedd7a549a36669cfffd4e3b66f38cd173b84fd4733f453
Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,1.788,3,0.8,-3.0396,c14ce500f8b1a1148811f1c86dc130902a1f860d478ae2d258a1c5d91fc6725e,6dafae9ad31d6b4292fce491e960934485b8782b0114dfa4f45bda395e870afa,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,9b208949f9f816460aedd7a549a36669cfffd4e3b66f38cd173b84fd4733f453
Second Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Paper,23.92,4,0.0,11.7208,88fb492133a4fccc9570be07eb69c182a22cc5a8a7581a84ea0c8b7b03ab954c,f8812994508f2444b9c2f66d6806ff2f7fa1c5bed9988f2ffa0d901a2cb81feb,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,7668272d9aa7933edd6b319f6511afac823700764d2b51c1eef2583246b30936
Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Technology,Accessories,238.896,6,0.2,-26.8758,489f26df2769f9b38cdb6c95bfbfa96e3205d540f9b6702f01a665554ed5b15a,6c33e2e3dcbd820f35a78e3ebc431eb23b1dc3c44be79aebe67b7b058c4fd8ea,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,1fb9bd74576063d94b0aae9a27ae52967fe75a38e615555c08c631811da38f82
Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,102.36,3,0.2,-3.8385,489f26df2769f9b38cdb6c95bfbfa96e3205d540f9b6702f01a665554ed5b15a,6c33e2e3dcbd820f35a78e3ebc431eb23b1dc3c44be79aebe67b7b058c4fd8ea,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,1fb9bd74576063d94b0aae9a27ae52967fe75a38e615555c08c631811da38f82
Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,36.882,3,0.7,-25.8174,489f26df2769f9b38cdb6c95bfbfa96e3205d540f9b6702f01a665554ed5b15a,6c33e2e3dcbd820f35a78e3ebc431eb23b1dc3c44be79aebe67b7b058c4fd8ea,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,1fb9bd74576063d94b0aae9a27ae52967fe75a38e615555c08c631811da38f82
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,74.112,8,0.2,17.6016,f32c4fe8cc68f3cadf9dc9fefec4e52fff987ada7ed30b6d76b1c61693134ed7,207b11b3cd7eb51ecbba78e38381421ead2265679a3a8cf4cc65e100713d884f,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,4243bca20cdc393a3a61cd2e9e1b9e3d2441aeda4a79994ca67dc5f9ebb20d53
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Phones,27.992,1,0.2,2.0994,f32c4fe8cc68f3cadf9dc9fefec4e52fff987ada7ed30b6d76b1c61693134ed7,207b11b3cd7eb51ecbba78e38381421ead2265679a3a8cf4cc65e100713d884f,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,4243bca20cdc393a3a61cd2e9e1b9e3d2441aeda4a79994ca67dc5f9ebb20d53
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,3.304,1,0.2,1.0738,f32c4fe8cc68f3cadf9dc9fefec4e52fff987ada7ed30b6d76b1c61693134ed7,207b11b3cd7eb51ecbba78e38381421ead2265679a3a8cf4cc65e100713d884f,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,4243bca20cdc393a3a61cd2e9e1b9e3d2441aeda4a79994ca67dc5f9ebb20d53
Standard Class,Home Office,United States,Orland Park,Illinois,60462,Central,Technology,Accessories,339.96,5,0.2,67.992,32c82f84ec09cd970504f7fa59aa660bd8f2ffe35bf4eeff8b5e895372c67c8f,f6a9bcca13ab515e53d32662d12ed7195ad88885dc33452512878549bd08bde4,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,7053c9f2e0bd1b2dbea3aa1dcd7af7ef970b4b4fcb8220202860c0f66206cd4c
Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,41.96,2,0.0,10.9096,073a927a8dd0f707a6be8ecc497d966dfe86f2b57f527194d6a6e9cd31d8ab3d,cb7bc45fe8f7f54959f99952ce84566c0de8479efd4d09913ae6d0c423cf9b13,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,01c8842a453c7587ddebc8b98b104e134d247d06b5b5dc4e464151dad75ae870
Standard Class,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Art,75.96,2,0.0,22.788,200bef2b6939e50132ec95cea4d5500b1a5720e4b3d9f2572e741228e0c92f93,4eff6e12671738e9f2503af45a74c804a3fa7bc4b7574fe411ebbea5a753284b,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,9b497c020fd502f00dc3d9727725e9acaefdb5031519a5b054775d8c8c2906e6
Standard Class,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Binders,27.24,6,0.0,13.3476,200bef2b6939e50132ec95cea4d5500b1a5720e4b3d9f2572e741228e0c92f93,4eff6e12671738e9f2503af45a74c804a3fa7bc4b7574fe411ebbea5a753284b,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,9b497c020fd502f00dc3d9727725e9acaefdb5031519a5b054775d8c8c2906e6
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,40.096,14,0.2,14.5348,5fe49744595cb2cbf61c1948debc1634a2a48a2555709be858bbd6d1a3956dd7,2f7286223dcc4b11e0ed724abec0971dbd9087ce98c6db479a682d68bb10e6e4,a5bcc9330ceb889c53ad0b690a99ecdd56e5508a206f09bc6d09910c229cf3c7,85406163e1fe9f6de38e7916a448200460d38c7ba53f153f63bef6335aaa60b4
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,4.72,2,0.2,1.652,5fe49744595cb2cbf61c1948debc1634a2a48a2555709be858bbd6d1a3956dd7,2f7286223dcc4b11e0ed724abec0971dbd9087ce98c6db479a682d68bb10e6e4,0ef9a41f595ba40f20b3a3f3bc67c9b4f7eb39bd8cbddb6b1a7ed9bdbc2af74d,85406163e1fe9f6de38e7916a448200460d38c7ba53f153f63bef6335aaa60b4
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,23.976,3,0.2,7.4925,5fe49744595cb2cbf61c1948debc1634a2a48a2555709be858bbd6d1a3956dd7,2f7286223dcc4b11e0ed724abec0971dbd9087ce98c6db479a682d68bb10e6e4,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,85406163e1fe9f6de38e7916a448200460d38c7ba53f153f63bef6335aaa60b4
Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,130.464,6,0.2,44.0316,5fe49744595cb2cbf61c1948debc1634a2a48a2555709be858bbd6d1a3956dd7,2f7286223dcc4b11e0ed724abec0971dbd9087ce98c6db479a682d68bb10e6e4,0ef9a41f595ba40f20b3a3f3bc67c9b4f7eb39bd8cbddb6b1a7ed9bdbc2af74d,85406163e1fe9f6de38e7916a448200460d38c7ba53f153f63bef6335aaa60b4
Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Tables,787.53,3,0.0,165.3813,e50fff3ea5d84198d6ef50f7786ce80d456e4b92518d67fe29509dca3a835d74,62daa4637a23d738e675045f6461e50fdb55092e245e547e0c4a0d5bf51d4015,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,cc29cde8dafffb80d9822c3b8947c4c24ac3e9927681b2936606ae5b3d541ede
Standard Class,Corporate,United States,Bristol,Tennessee,37620,South,Office Supplies,Binders,157.794,1,0.7,-115.7156,ceef45ef5037a55f3363bfdae21dfc152a55cc83e47a1676a0b2a53a9dd8f3ed,3ec7f4d2efa2fca71c565147f3fa7cb348267c43e74acb76e17065c161a7e91e,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,7b2f54419c112f310f80af570934dae04fbf7823aded0261d979b63054e160a1
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Furnishings,47.04,3,0.0,18.3456,8a3d6c96f7df46854dbcbfab5e450aac85d225d3ad2bd5f6c6ae9bce81863b05,47b4734b88ad08746a114c87a53d0c450bc0678a01575853e55b0fd2d7b13415,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,bae1e87bfd38d4aa5f3168c5955c1101a0aa4aeeb7fbe5858642dcfdd4eaab3e
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,30.84,4,0.0,13.878,8a3d6c96f7df46854dbcbfab5e450aac85d225d3ad2bd5f6c6ae9bce81863b05,47b4734b88ad08746a114c87a53d0c450bc0678a01575853e55b0fd2d7b13415,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,bae1e87bfd38d4aa5f3168c5955c1101a0aa4aeeb7fbe5858642dcfdd4eaab3e
